Gene	Symbol	NormalTranscript	TumorTranscript	What	Feature	normalReps	tumorReps	nMacroScore	nMicroScore	nJaccard	tMacroScore	tMicroScore	tJaccard
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	3/13	3/13	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	4/13	4/13	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	5/13	5/13	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	6/13	6/13	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	7/13	7/13	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	8/13	8/13	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	9/13	9/13	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	10/13	10/13	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	11/13	11/13	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	12/13	12/13	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	13/13	13/13	0.0	NA	0.0	0.0	NA	0.0
24144	TFIP11	uc003act.2	uc003acq.2	Lost_in_tumor	PS50174|G_PATCH_G-patch_domain_profile.	1/1	1/0	1.0	0.0691729323308	0.0691729323308	NA	NA	NA
57664	PLEKHA4	uc002pkx.2	uc002pkw.1	Lost_in_tumor	PS50099|PRO_RICH_Proline-rich_region_profile.	1/1	1/0	1.0	0.39381443299	0.39381443299	NA	NA	NA
57664	PLEKHA4	uc002pkx.2	uc002pkw.1	Lost_in_tumor	PS50003|PH_DOMAIN_PH_domain_profile.	1/1	1/0	1.0	0.20412371134	0.20412371134	NA	NA	NA
9754	STARD8	uc004dxc.3	uc004dxa.2	Nothing	PS50310|ALA_RICH_Alanine-rich_region_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
4629	MYH11	uc002ddw.2	uc002ddy.2	Nothing	PS51456|MYOSIN_MOTOR_Myosin_motor_domain_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
57669	EPB41L5	uc010flm.2	uc010flk.2	Nothing	PS50057|FERM_3_FERM_domain_profile.	1/1	1/1	0.0	NA	0.0	0.542253521127	0.785714285714	0.472392638037
63905	MANBAL	uc002xgu.2	uc002xgv.2	Nothing	PS50079|NLS_BP_Bipartite_nuclear_localization_signal_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
139231	FAM199X	uc004elw.2	uc004elx.2	Lost_in_tumor	PS50324|SER_RICH_Serine-rich_region_profile.	1/1	1/0	0.568965517241	0.767441860465	0.485294117647	NA	NA	NA
57085	AGTRAP	uc001asv.2	uc001asx.2	Gained_in_tumor	PS50316|HIS_RICH_Histidine-rich_region_profile.	1/0	1/1	NA	NA	NA	1.0	0.558823529412	0.558823529412
10393	ANAPC10	uc003ijw.3	uc003ijv.3	Nothing	PS51284|DOC_DOC_domain_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Lost_in_tumor	PS50805|KRAB_Krueppel-associated_box_(KRAB)_profile.	1/1	1/0	1.0	0.533834586466	0.533834586466	NA	NA	NA
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	1/11	1/13	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	2/11	2/13	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	3/11	3/13	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	4/11	4/13	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	5/11	5/13	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	6/11	6/13	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	7/11	7/13	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	8/11	8/13	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	9/11	9/13	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	10/11	10/13	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	11/11	11/13	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	12/11	12/13	NA	NA	NA	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	13/11	13/13	NA	NA	NA	0.0	NA	0.0
400668	PRSSL1	uc002lpl.1	uc010xfs.1	Nothing	PS50240|TRYPSIN_DOM_Serine_proteases,_trypsin_domain_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8840	WISP1	uc003yub.2	uc010med.2	Lost_in_tumor	PS50184|VWFC_2_VWFC_domain_profile.	1/1	1/0	1.0	0.265306122449	0.265306122449	NA	NA	NA
8840	WISP1	uc003yub.2	uc010med.2	Nothing	PS01225|CTCK_2_C-terminal_cystine_knot_domain_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8840	WISP1	uc003yub.2	uc010med.2	Lost_in_tumor	PS50092|TSP1_Thrombospondin_type-1_(TSP1)_repeat_profile.	1/1	1/0	1.0	0.183673469388	0.183673469388	NA	NA	NA
8840	WISP1	uc003yub.2	uc010med.2	Lost_in_tumor	PS51323|IGFBP_N_2_Insulin-like_growth_factor-binding_protein_(IGFBP)_N-terminal_domain_profile.	1/1	1/0	1.0	0.318367346939	0.318367346939	NA	NA	NA
8840	WISP1	uc003yub.2	uc010med.2	Lost_in_tumor	PS50311|CYS_RICH_Cysteine-rich_region_profile.	1/1	1/0	1.0	0.555102040816	0.555102040816	NA	NA	NA
8531	CSDA	uc001qyu.2	uc001qyt.2	Nothing	PS50079|NLS_BP_Bipartite_nuclear_localization_signal_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8531	CSDA	uc001qyu.2	uc001qyt.2	Nothing	PS50323|ARG_RICH_Arginine-rich_region_profile.	1/1	1/1	0.0	NA	0.0	0.40350877193	1.0	0.40350877193
8531	CSDA	uc001qyu.2	uc001qyt.2	Nothing	PS50310|ALA_RICH_Alanine-rich_region_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
136853	SRCRB4D	uc003ufb.2	uc003ufa.2	Lost_in_tumor	PS50287|SRCR_2_SRCR_domain_profile.	1/4	1/0	1.0	0.173913043478	0.173913043478	NA	NA	NA
136853	SRCRB4D	uc003ufb.2	uc003ufa.2	Lost_in_tumor	PS50287|SRCR_2_SRCR_domain_profile.	2/4	2/0	1.0	0.173913043478	0.173913043478	NA	NA	NA
136853	SRCRB4D	uc003ufb.2	uc003ufa.2	Lost_in_tumor	PS50287|SRCR_2_SRCR_domain_profile.	3/4	3/0	1.0	0.173913043478	0.173913043478	NA	NA	NA
136853	SRCRB4D	uc003ufb.2	uc003ufa.2	Lost_in_tumor	PS50287|SRCR_2_SRCR_domain_profile.	4/4	4/0	1.0	0.0678260869565	0.0678260869565	NA	NA	NA
2532	DARC	uc001fto.2	uc001ftp.3	Nothing	PS50319|LEU_RICH_Leucine-rich_region_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
9948	WDR1	uc003gmf.2	uc003gmg.2	Nothing	PS50082|WD_REPEATS_2_Trp-Asp_(WD)_repeats_profile.	1/4	1/4	0.0	NA	0.0	0.0	NA	0.0
9948	WDR1	uc003gmf.2	uc003gmg.2	Nothing	PS50082|WD_REPEATS_2_Trp-Asp_(WD)_repeats_profile.	2/4	2/4	0.0	NA	0.0	0.0	NA	0.0
9948	WDR1	uc003gmf.2	uc003gmg.2	Nothing	PS50082|WD_REPEATS_2_Trp-Asp_(WD)_repeats_profile.	3/4	3/4	0.0731707317073	0.0214285714286	0.0168539325843	0.0	NA	0.0
9948	WDR1	uc003gmf.2	uc003gmg.2	Nothing	PS50082|WD_REPEATS_2_Trp-Asp_(WD)_repeats_profile.	4/4	4/4	1.0	0.292857142857	0.292857142857	0.0	NA	0.0
9948	WDR1	uc003gmf.2	uc003gmg.2	Nothing	PS50294|WD_REPEATS_REGION_Trp-Asp_(WD)_repeats_circular_profile.	1/1	1/1	0.386167146974	0.957142857143	0.379603399433	0.0	NA	0.0
64499	TPSB2	uc002ckx.2	uc002cky.2	Nothing	PS50240|TRYPSIN_DOM_Serine_proteases,_trypsin_domain_profile.	1/1	1/1	1.0	0.967479674797	0.967479674797	1.0	0.876363636364	0.876363636364
64499	TPSB2	uc002cky.2	uc002ckx.2	Nothing	PS50240|TRYPSIN_DOM_Serine_proteases,_trypsin_domain_profile.	1/1	1/1	1.0	0.876363636364	0.876363636364	1.0	0.967479674797	0.967479674797
239	ALOX12	uc002gdz.3	uc002gdx.3	Nothing	PS51393|LIPOXYGENASE_3_Lipoxygenase_iron-binding_catalytic_domain_profile.	1/1	1/1	0.0	NA	0.0	1.0	0.750943396226	0.750943396226
239	ALOX12	uc002gdz.3	uc002gdx.3	Gained_in_tumor	PS50095|PLAT_PLAT_domain_profile.	1/0	1/1	NA	NA	NA	1.0	0.211320754717	0.211320754717
161424	C14orf21	uc001wol.1	uc001wom.1	Nothing	PS50079|NLS_BP_Bipartite_nuclear_localization_signal_profile.	1/0	1/1	NA	NA	NA	0.0	NA	0.0
2322	FLT3	uc010tdn.1	uc001urw.2	Nothing	PS50835|IG_LIKE_Ig-like_domain_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
2322	FLT3	uc001urw.2	uc010tdn.1	Nothing	PS50835|IG_LIKE_Ig-like_domain_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
284697	BTBD8	uc001doo.2	uc010otc.1	Lost_in_tumor	PS50097|BTB_BTB_domain_profile.	1/2	1/0	1.0	1.0	1.0	NA	NA	NA
284697	BTBD8	uc001doo.2	uc010otc.1	Lost_in_tumor	PS50097|BTB_BTB_domain_profile.	2/2	2/0	1.0	1.0	1.0	NA	NA	NA
56478	EIF4ENIF1	uc003ala.1	uc003akx.1	Lost_in_tumor	PS50323|ARG_RICH_Arginine-rich_region_profile.	1/1	1/0	1.0	0.0629441624365	0.0629441624365	NA	NA	NA
26578	OSTF1	uc004ajv.3	uc004ajw.3	Nothing	PS50002|SH3_Src_homology_3_(SH3)_domain_profile.	1/1	1/1	0.542372881356	0.744186046512	0.457142857143	0.0	NA	0.0
26578	OSTF1	uc004ajv.3	uc004ajw.3	Nothing	PS50297|ANK_REP_REGION_Ankyrin_repeat_region_circular_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
26578	OSTF1	uc004ajv.3	uc004ajw.3	Nothing	PS50088|ANK_REPEAT_Ankyrin_repeat_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
26578	OSTF1	uc004ajv.3	uc004ajx.3	Nothing	PS50002|SH3_Src_homology_3_(SH3)_domain_profile.	1/1	1/1	0.0	NA	0.0	0.0169491525424	0.333333333333	0.016393442623
26578	OSTF1	uc004ajv.3	uc004ajx.3	Nothing	PS50297|ANK_REP_REGION_Ankyrin_repeat_region_circular_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
26578	OSTF1	uc004ajv.3	uc004ajx.3	Nothing	PS50088|ANK_REPEAT_Ankyrin_repeat_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
149420	PDIK1L	uc009vsb.2	uc010oew.1	Nothing	PS50011|PROTEIN_KINASE_DOM_Protein_kinase_domain_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
794	CALB2	uc002fac.3	uc002faa.3	Nothing	PS50222|EF_HAND_2_EF-hand_calcium-binding_domain_profile.	1/3	1/5	0.0	NA	0.0	0.0	NA	0.0
794	CALB2	uc002fac.3	uc002faa.3	Nothing	PS50222|EF_HAND_2_EF-hand_calcium-binding_domain_profile.	2/3	2/5	0.0	NA	0.0	0.0	NA	0.0
794	CALB2	uc002fac.3	uc002faa.3	Nothing	PS50222|EF_HAND_2_EF-hand_calcium-binding_domain_profile.	3/3	3/5	0.0	NA	0.0	0.0	NA	0.0
794	CALB2	uc002fac.3	uc002faa.3	Gained_in_tumor	PS50222|EF_HAND_2_EF-hand_calcium-binding_domain_profile.	4/3	4/5	NA	NA	NA	0.2	0.0752688172043	0.0578512396694
794	CALB2	uc002fac.3	uc002faa.3	Gained_in_tumor	PS50222|EF_HAND_2_EF-hand_calcium-binding_domain_profile.	5/3	5/5	NA	NA	NA	1.0	0.376344086022	0.376344086022
794	CALB2	uc002fac.3	uc010vme.1	Lost_in_tumor	PS50222|EF_HAND_2_EF-hand_calcium-binding_domain_profile.	1/3	1/0	1.0	1.0	1.0	NA	NA	NA
794	CALB2	uc002fac.3	uc010vme.1	Lost_in_tumor	PS50222|EF_HAND_2_EF-hand_calcium-binding_domain_profile.	2/3	2/0	1.0	1.0	1.0	NA	NA	NA
794	CALB2	uc002fac.3	uc010vme.1	Lost_in_tumor	PS50222|EF_HAND_2_EF-hand_calcium-binding_domain_profile.	3/3	3/0	1.0	1.0	1.0	NA	NA	NA
6753	SSTR3	uc003ara.2	uc003arb.2	Nothing	PS50262|G_PROTEIN_RECEP_F1_2_G-protein_coupled_receptors_family_1_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
6751	SSTR1	uc001wul.1	uc010amu.1	Lost_in_tumor	PS50262|G_PROTEIN_RECEP_F1_2_G-protein_coupled_receptors_family_1_profile.	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
9943	OXSR1	uc010hhb.2	uc003chy.2	Nothing	PS50011|PROTEIN_KINASE_DOM_Protein_kinase_domain_profile.	1/1	1/1	0.0	NA	0.0	0.182481751825	0.757575757576	0.172413793103
57786	RBAK	uc010kss.1	uc003sns.1	Nothing	PS50805|KRAB_Krueppel-associated_box_(KRAB)_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
57786	RBAK	uc010kss.1	uc003sns.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	1/8	1/8	0.0	NA	0.0	0.0	NA	0.0
57786	RBAK	uc010kss.1	uc003sns.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	2/8	2/8	0.0	NA	0.0	0.0	NA	0.0
57786	RBAK	uc010kss.1	uc003sns.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	3/8	3/8	0.0	NA	0.0	0.0	NA	0.0
57786	RBAK	uc010kss.1	uc003sns.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	4/8	4/8	0.0	NA	0.0	0.0	NA	0.0
57786	RBAK	uc010kss.1	uc003sns.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	5/8	5/8	0.0	NA	0.0	0.0	NA	0.0
57786	RBAK	uc010kss.1	uc003sns.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	6/8	6/8	0.0	NA	0.0	0.0	NA	0.0
57786	RBAK	uc010kss.1	uc003sns.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	7/8	7/8	0.0	NA	0.0	0.0	NA	0.0
57786	RBAK	uc010kss.1	uc003sns.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	8/8	8/8	0.0	NA	0.0	0.0	NA	0.0
7675	ZNF121	uc010xkq.1	uc010xkp.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	1/10	1/10	0.0	NA	0.0	0.0	NA	0.0
7675	ZNF121	uc010xkq.1	uc010xkp.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	2/10	2/10	0.0	NA	0.0	0.0	NA	0.0
7675	ZNF121	uc010xkq.1	uc010xkp.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	3/10	3/10	0.0	NA	0.0	0.0	NA	0.0
7675	ZNF121	uc010xkq.1	uc010xkp.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	4/10	4/10	0.0	NA	0.0	0.0	NA	0.0
7675	ZNF121	uc010xkq.1	uc010xkp.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	5/10	5/10	0.0	NA	0.0	0.0	NA	0.0
7675	ZNF121	uc010xkq.1	uc010xkp.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	6/10	6/10	0.0	NA	0.0	0.0	NA	0.0
7675	ZNF121	uc010xkq.1	uc010xkp.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	7/10	7/10	0.0	NA	0.0	0.0	NA	0.0
7675	ZNF121	uc010xkq.1	uc010xkp.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	8/10	8/10	0.0	NA	0.0	0.0	NA	0.0
7675	ZNF121	uc010xkq.1	uc010xkp.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	9/10	9/10	0.0	NA	0.0	0.0	NA	0.0
7675	ZNF121	uc010xkq.1	uc010xkp.1	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	10/10	10/10	0.0	NA	0.0	0.0	NA	0.0
9370	ADIPOQ	uc003fra.2	uc010hyy.2	Nothing	PS50315|GLY_RICH_Glycine-rich_region_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
9370	ADIPOQ	uc003fra.2	uc010hyy.2	Nothing	PS50871|C1Q_C1q_domain_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
10062	NR1H3	uc009ylm.2	uc001nek.2	Nothing	PS51030|NUCLEAR_REC_DBD_2_Nuclear_hormone_receptors_DNA-binding_domain_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
26064	RAI14	uc010iur.2	uc003jir.2	Nothing	PS50088|ANK_REPEAT_Ankyrin_repeat_profile.	1/5	1/5	0.0	NA	0.0	0.0	NA	0.0
26064	RAI14	uc010iur.2	uc003jir.2	Nothing	PS50088|ANK_REPEAT_Ankyrin_repeat_profile.	2/5	2/5	0.0	NA	0.0	0.0	NA	0.0
26064	RAI14	uc010iur.2	uc003jir.2	Nothing	PS50088|ANK_REPEAT_Ankyrin_repeat_profile.	3/5	3/5	0.0	NA	0.0	0.0	NA	0.0
26064	RAI14	uc010iur.2	uc003jir.2	Nothing	PS50088|ANK_REPEAT_Ankyrin_repeat_profile.	4/5	4/5	0.0	NA	0.0	0.0	NA	0.0
26064	RAI14	uc010iur.2	uc003jir.2	Nothing	PS50088|ANK_REPEAT_Ankyrin_repeat_profile.	5/5	5/5	0.0	NA	0.0	0.0	NA	0.0
26064	RAI14	uc010iur.2	uc003jir.2	Nothing	PS50297|ANK_REP_REGION_Ankyrin_repeat_region_circular_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
2530	FUT8	uc001xin.2	uc001xio.2	Nothing	PS51659|GT23_Glycosyltransferase_family_23_(GT23)_domain_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
933	CD22	uc010xst.1	uc010edx.2	Lost_in_tumor	PS50835|IG_LIKE_Ig-like_domain_profile.	1/5	1/0	1.0	1.0	1.0	NA	NA	NA
933	CD22	uc010xst.1	uc010edx.2	Lost_in_tumor	PS50835|IG_LIKE_Ig-like_domain_profile.	2/5	2/0	1.0	1.0	1.0	NA	NA	NA
933	CD22	uc010xst.1	uc010edx.2	Lost_in_tumor	PS50835|IG_LIKE_Ig-like_domain_profile.	3/5	3/0	1.0	1.0	1.0	NA	NA	NA
933	CD22	uc010xst.1	uc010edx.2	Lost_in_tumor	PS50835|IG_LIKE_Ig-like_domain_profile.	4/5	4/0	1.0	1.0	1.0	NA	NA	NA
933	CD22	uc010xst.1	uc010edx.2	Lost_in_tumor	PS50835|IG_LIKE_Ig-like_domain_profile.	5/5	5/0	1.0	1.0	1.0	NA	NA	NA
117854	TRIM6	uc010qzl.1	uc001mbe.2	Nothing	PS50188|B302_SPRY_B30.2/SPRY_domain_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
10803	CCR9	uc010hiv.1	uc003cpa.1	Nothing	PS50262|G_PROTEIN_RECEP_F1_2_G-protein_coupled_receptors_family_1_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
