Gene	Symbol	NormalTranscript	TumorTranscript	What	Feature	normalReps	tumorReps	nMacroScore	nMicroScore	nJaccard	tMacroScore	tMicroScore	tJaccard
84125	LRRIQ1	uc001tac.2	uc001taa.1	Nothing	PS50313|GLU_RICH_Glutamic_acid-rich_region_profile.	1/1	1/1	0.116822429907	1.0	0.116822429907	0.0	NA	0.0
84125	LRRIQ1	uc001tac.2	uc001taa.1	Nothing	PS50096|IQ_IQ_motif_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
84125	LRRIQ1	uc001tac.2	uc001taa.1	Nothing	PS50318|LYS_RICH_Lysine-rich_region_profile.	1/1	1/1	0.121359223301	1.0	0.121359223301	0.0	NA	0.0
84125	LRRIQ1	uc001tac.2	uc001tab.1	Nothing	PS50079|NLS_BP_Bipartite_nuclear_localization_signal_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
84125	LRRIQ1	uc001tac.2	uc001tab.1	Nothing	PS50313|GLU_RICH_Glutamic_acid-rich_region_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
84125	LRRIQ1	uc001tac.2	uc001tab.1	Nothing	PS50096|IQ_IQ_motif_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
84125	LRRIQ1	uc001tac.2	uc001tab.1	Nothing	PS50318|LYS_RICH_Lysine-rich_region_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
84125	LRRIQ1	uc001tac.2	uc001tad.2	Lost_in_tumor	PS50079|NLS_BP_Bipartite_nuclear_localization_signal_profile.	1/1	1/0	1.0	0.0106951871658	0.0106951871658	NA	NA	NA
84125	LRRIQ1	uc001tac.2	uc001tad.2	Lost_in_tumor	PS50313|GLU_RICH_Glutamic_acid-rich_region_profile.	1/1	1/0	0.696261682243	0.0995989304813	0.0954516335682	NA	NA	NA
84125	LRRIQ1	uc001tac.2	uc001tad.2	Lost_in_tumor	PS50096|IQ_IQ_motif_profile.	1/1	1/0	1.0	0.019385026738	0.019385026738	NA	NA	NA
84125	LRRIQ1	uc001tac.2	uc001tad.2	Lost_in_tumor	PS50318|LYS_RICH_Lysine-rich_region_profile.	1/1	1/0	0.757281553398	0.104278074866	0.100905562743	NA	NA	NA
2687	GGT5	uc002zzo.3	uc011ajm.1	Gained_in_tumor	PS50099|PRO_RICH_Proline-rich_region_profile.	1/0	1/1	NA	NA	NA	0.757575757576	0.757575757576	0.609756097561
56124	PCDHB12	uc003liz.2	uc011dak.1	Nothing	PS50268|CADHERIN_2_Cadherins_domain_profile.	1/5	1/3	0.0	NA	0.0	0.0	NA	0.0
56124	PCDHB12	uc003liz.2	uc011dak.1	Nothing	PS50268|CADHERIN_2_Cadherins_domain_profile.	2/5	2/3	0.0	NA	0.0	0.0	NA	0.0
56124	PCDHB12	uc003liz.2	uc011dak.1	Nothing	PS50268|CADHERIN_2_Cadherins_domain_profile.	3/5	3/3	0.913461538462	0.281899109792	0.274566473988	0.0	NA	0.0
56124	PCDHB12	uc003liz.2	uc011dak.1	Lost_in_tumor	PS50268|CADHERIN_2_Cadherins_domain_profile.	4/5	4/3	1.0	0.172106824926	0.172106824926	NA	NA	NA
56124	PCDHB12	uc003liz.2	uc011dak.1	Lost_in_tumor	PS50268|CADHERIN_2_Cadherins_domain_profile.	5/5	5/3	1.0	0.320474777448	0.320474777448	NA	NA	NA
9529	BAG5	uc001ynj.1	uc001yni.1	Nothing	PS51035|BAG_BAG_domain_profile.	1/4	1/4	0.0	NA	0.0	0.0	NA	0.0
9529	BAG5	uc001ynj.1	uc001yni.1	Nothing	PS51035|BAG_BAG_domain_profile.	2/4	2/4	0.0	NA	0.0	0.0	NA	0.0
9529	BAG5	uc001ynj.1	uc001yni.1	Nothing	PS51035|BAG_BAG_domain_profile.	3/4	3/4	0.0	NA	0.0	0.0	NA	0.0
9529	BAG5	uc001ynj.1	uc001yni.1	Nothing	PS51035|BAG_BAG_domain_profile.	4/4	4/4	0.0	NA	0.0	0.0	NA	0.0
253635	CCDC75	uc010ezz.2	uc002rpr.3	Lost_in_tumor	PS50174|G_PATCH_G-patch_domain_profile.	1/1	1/0	0.826086956522	0.358490566038	0.333333333333	NA	NA	NA
55612	FERMT1	uc002wmq.2	uc002wmr.2	Gained_in_tumor	PS50003|PH_DOMAIN_PH_domain_profile.	1/0	1/1	NA	NA	NA	0.739583333333	0.158836689038	0.150423728814
59352	LGR6	uc001gxv.2	uc001gxw.2	Nothing	PS51450|LRR_Leucine-rich_repeat_profile.	1/7	1/4	0.0	NA	0.0	0.0	NA	0.0
59352	LGR6	uc001gxv.2	uc001gxw.2	Nothing	PS51450|LRR_Leucine-rich_repeat_profile.	2/7	2/4	0.0	NA	0.0	0.0	NA	0.0
59352	LGR6	uc001gxv.2	uc001gxw.2	Nothing	PS51450|LRR_Leucine-rich_repeat_profile.	3/7	3/4	0.0	NA	0.0	0.0	NA	0.0
59352	LGR6	uc001gxv.2	uc001gxw.2	Nothing	PS51450|LRR_Leucine-rich_repeat_profile.	4/7	4/4	0.0	NA	0.0	0.0	NA	0.0
59352	LGR6	uc001gxv.2	uc001gxw.2	Lost_in_tumor	PS51450|LRR_Leucine-rich_repeat_profile.	5/7	5/4	0.238095238095	0.0520833333333	0.0446428571429	NA	NA	NA
59352	LGR6	uc001gxv.2	uc001gxw.2	Lost_in_tumor	PS51450|LRR_Leucine-rich_repeat_profile.	6/7	6/4	1.0	0.239583333333	0.239583333333	NA	NA	NA
59352	LGR6	uc001gxv.2	uc001gxw.2	Lost_in_tumor	PS51450|LRR_Leucine-rich_repeat_profile.	7/7	7/4	1.0	0.21875	0.21875	NA	NA	NA
59352	LGR6	uc001gxv.2	uc001gxu.2	Nothing	PS51450|LRR_Leucine-rich_repeat_profile.	1/7	1/7	0.0	NA	0.0	0.0	NA	0.0
59352	LGR6	uc001gxv.2	uc001gxu.2	Nothing	PS51450|LRR_Leucine-rich_repeat_profile.	2/7	2/7	0.0	NA	0.0	0.0	NA	0.0
59352	LGR6	uc001gxv.2	uc001gxu.2	Nothing	PS51450|LRR_Leucine-rich_repeat_profile.	3/7	3/7	0.0	NA	0.0	0.0	NA	0.0
59352	LGR6	uc001gxv.2	uc001gxu.2	Nothing	PS51450|LRR_Leucine-rich_repeat_profile.	4/7	4/7	0.0	NA	0.0	0.0	NA	0.0
59352	LGR6	uc001gxv.2	uc001gxu.2	Nothing	PS51450|LRR_Leucine-rich_repeat_profile.	5/7	5/7	0.0	NA	0.0	0.0	NA	0.0
59352	LGR6	uc001gxv.2	uc001gxu.2	Nothing	PS51450|LRR_Leucine-rich_repeat_profile.	6/7	6/7	0.0	NA	0.0	0.0	NA	0.0
59352	LGR6	uc001gxv.2	uc001gxu.2	Nothing	PS51450|LRR_Leucine-rich_repeat_profile.	7/7	7/7	0.0	NA	0.0	0.0	NA	0.0
26027	ACOT11	uc001cxl.1	uc001cxj.1	Nothing	PS50848|START_START_domain_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
59345	GNB4	uc003fjv.3	uc003fju.3	Nothing	PS50082|WD_REPEATS_2_Trp-Asp_(WD)_repeats_profile.	1/6	1/2	1.0	0.120588235294	0.120588235294	1.0	0.261437908497	0.261437908497
59345	GNB4	uc003fjv.3	uc003fju.3	Nothing	PS50082|WD_REPEATS_2_Trp-Asp_(WD)_repeats_profile.	2/6	2/2	1.0	0.117647058824	0.117647058824	1.0	0.267973856209	0.267973856209
59345	GNB4	uc003fjv.3	uc003fju.3	Lost_in_tumor	PS50082|WD_REPEATS_2_Trp-Asp_(WD)_repeats_profile.	3/6	3/2	1.0	0.120588235294	0.120588235294	NA	NA	NA
59345	GNB4	uc003fjv.3	uc003fju.3	Lost_in_tumor	PS50082|WD_REPEATS_2_Trp-Asp_(WD)_repeats_profile.	4/6	4/2	1.0	0.120588235294	0.120588235294	NA	NA	NA
59345	GNB4	uc003fjv.3	uc003fju.3	Lost_in_tumor	PS50082|WD_REPEATS_2_Trp-Asp_(WD)_repeats_profile.	5/6	5/2	1.0	0.1	0.1	NA	NA	NA
59345	GNB4	uc003fjv.3	uc003fju.3	Lost_in_tumor	PS50082|WD_REPEATS_2_Trp-Asp_(WD)_repeats_profile.	6/6	6/2	1.0	0.0941176470588	0.0941176470588	NA	NA	NA
59345	GNB4	uc003fjv.3	uc003fju.3	Nothing	PS50294|WD_REPEATS_REGION_Trp-Asp_(WD)_repeats_circular_profile.	1/1	1/1	1.0	0.85	0.85	1.0	0.97385620915	0.97385620915
1615	DARS	uc002tux.1	uc010fnj.1	Nothing	PS50862|AA_TRNA_LIGASE_II_Aminoacyl-transfer_RNA_synthetases_class-II_family_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
960	CD44	uc001mvx.2	uc001mvy.2	Nothing	PS50963|LINK_2_Link_domain_profile.	1/1	1/1	0.465909090909	0.144876325088	0.124242424242	0.560747663551	0.983606557377	0.555555555556
165829	GPR156	uc011bjf.1	uc011bjg.1	Nothing	PS50259|G_PROTEIN_RECEP_F3_4_G-protein_coupled_receptors_family_3_profile.	1/1	1/1	0.0158102766798	1.0	0.0158102766798	0.0	NA	0.0
165829	GPR156	uc011bjg.1	uc011bjf.1	Nothing	PS50259|G_PROTEIN_RECEP_F3_4_G-protein_coupled_receptors_family_3_profile.	1/1	1/1	0.0	NA	0.0	0.0158102766798	1.0	0.0158102766798
133690	CAPSL	uc003jjt.1	uc003jju.1	Nothing	PS50222|EF_HAND_2_EF-hand_calcium-binding_domain_profile.	1/3	1/3	0.0	NA	0.0	0.0	NA	0.0
133690	CAPSL	uc003jjt.1	uc003jju.1	Nothing	PS50222|EF_HAND_2_EF-hand_calcium-binding_domain_profile.	2/3	2/3	0.0	NA	0.0	0.0	NA	0.0
133690	CAPSL	uc003jjt.1	uc003jju.1	Nothing	PS50222|EF_HAND_2_EF-hand_calcium-binding_domain_profile.	3/3	3/3	0.0	NA	0.0	0.0	NA	0.0
221545	C6orf136	uc003nqw.3	uc011dmn.1	Lost_in_tumor	PS50099|PRO_RICH_Proline-rich_region_profile.	1/1	1/0	1.0	0.84328358209	0.84328358209	NA	NA	NA
55293	UEVLD	uc001mot.2	uc010rdf.1	Nothing	PS51322|UEV_UEV_domain_profile.	1/1	1/1	0.153846153846	1.0	0.153846153846	0.0	NA	0.0
6795	AURKC	uc002qod.2	uc002qoc.2	Nothing	PS50011|PROTEIN_KINASE_DOM_Protein_kinase_domain_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
2147	F2	uc001ndf.3	uc001ndg.3	Lost_in_tumor	PS50998|GLA_2_Gla_domain_profile.	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
2147	F2	uc001ndf.3	uc001ndg.3	Lost_in_tumor	PS50070|KRINGLE_2_Kringle_domain_profile.	1/2	1/0	1.0	1.0	1.0	NA	NA	NA
2147	F2	uc001ndf.3	uc001ndg.3	Lost_in_tumor	PS50070|KRINGLE_2_Kringle_domain_profile.	2/2	2/0	1.0	1.0	1.0	NA	NA	NA
2147	F2	uc001ndf.3	uc001ndg.3	Lost_in_tumor	PS50240|TRYPSIN_DOM_Serine_proteases,_trypsin_domain_profile.	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	1/11	1/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	2/11	2/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	3/11	3/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	4/11	4/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	5/11	5/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	6/11	6/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	7/11	7/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	8/11	8/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	9/11	9/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	10/11	10/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	11/11	11/0	1.0	1.0	1.0	NA	NA	NA
9256	BZRAP1	uc010wnt.1	uc002ivv.2	Lost_in_tumor	PS50079|NLS_BP_Bipartite_nuclear_localization_signal_profile.	1/2	1/0	1.0	0.00887409872435	0.00887409872435	NA	NA	NA
9256	BZRAP1	uc010wnt.1	uc002ivv.2	Lost_in_tumor	PS50079|NLS_BP_Bipartite_nuclear_localization_signal_profile.	2/2	2/0	1.0	0.0077648363838	0.0077648363838	NA	NA	NA
9254	CACNA2D2	uc003dap.2	uc003dao.2	Gained_in_tumor	PS50099|PRO_RICH_Proline-rich_region_profile.	1/0	1/1	NA	NA	NA	0.944444444444	0.226666666667	0.223684210526
9254	CACNA2D2	uc003dap.2	uc003dao.2	Lost_in_tumor	PS50234|VWFA_VWFA_domain_profile.	1/1	1/0	1.0	0.166355140187	0.166355140187	NA	NA	NA
84124	ZNF394	uc003uqs.2	uc003uqt.2	Lost_in_tumor	PS50805|KRAB_Krueppel-associated_box_(KRAB)_profile.	1/1	1/0	0.706666666667	0.256038647343	0.231441048035	NA	NA	NA
84124	ZNF394	uc003uqs.2	uc003uqt.2	Lost_in_tumor	PS50804|SCAN_BOX_SCAN_box_profile.	1/1	1/0	1.0	0.3961352657	0.3961352657	NA	NA	NA
84124	ZNF394	uc003uqs.2	uc003uqt.2	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	1/6	1/7	0.0	NA	0.0	0.0	NA	0.0
84124	ZNF394	uc003uqs.2	uc003uqt.2	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	2/6	2/7	0.0	NA	0.0	0.0	NA	0.0
84124	ZNF394	uc003uqs.2	uc003uqt.2	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	3/6	3/7	0.0	NA	0.0	0.0	NA	0.0
84124	ZNF394	uc003uqs.2	uc003uqt.2	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	4/6	4/7	0.0	NA	0.0	0.0	NA	0.0
84124	ZNF394	uc003uqs.2	uc003uqt.2	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	5/6	5/7	0.0	NA	0.0	0.0	NA	0.0
84124	ZNF394	uc003uqs.2	uc003uqt.2	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	6/6	6/7	0.0	NA	0.0	0.0	NA	0.0
84124	ZNF394	uc003uqs.2	uc003uqt.2	Nothing	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	7/6	7/7	NA	NA	NA	0.0	NA	0.0
22873	DZIP1	uc001vmk.2	uc001vmm.2	Lost_in_tumor	PS50157|ZINC_FINGER_C2H2_2_Zinc_finger_C2H2_type_domain_profile.	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
84699	CREB3L3	uc002lzl.2	uc010xib.1	Nothing	PS50079|NLS_BP_Bipartite_nuclear_localization_signal_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
84699	CREB3L3	uc002lzl.2	uc010xib.1	Nothing	PS50217|BZIP_Basic-leucine_zipper_(bZIP)_domain_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
1613	DAPK3	uc002lzc.1	uc002lzd.1	Nothing	PS50011|PROTEIN_KINASE_DOM_Protein_kinase_domain_profile.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
